Gender,Category,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Feature_1,Feature_2,Feature_3,Material_2,Material_3,Material_4,Feature_4,Feature_5,Feature_6,Material_5,Feature_7
men,Pants,2019-01-06,34,Carhartt Men's Washed Twill Dungarees,carhartt,39.99,https://www.dickssportinggoods.com/p/carhartt-mens-washed-twill-dungarees-15cttawshdtwlldngapb/15cttawshdtwlldngapb,Cotton Blended,,,,100% Cotton,,,,,,,
men,Pants,2019-01-06,35,adidas Men's Tiro 17 Sweat Pants,adidas,25.97,https://www.dickssportinggoods.com/p/adidas-mens-tiro-17-sweat-pants-17adimtr17pntfrncasb/17adimtr17pntfrncasb,,蒸發性涼感,單向導溼快乾,,,,,,,,,
men,Pants,2019-01-06,36,Reebok Men's Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-straight-leg-pants-18rbkmcttnflcstrgapb/18rbkmcttnflcstrgapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-01-06,37,Reebok Men's Heather Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-straight-leg-pants-18rbkmhtrcttnflcsapb/18rbkmhtrcttnflcsapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-01-06,38,Champion Men's Big C Fleece Joggers,champion,17.97,https://www.dickssportinggoods.com/p/champion-mens-big-c-fleece-joggers-18chamflcsttchdbgapb/18chamflcsttchdbgapb,100% Cotton,環保訴求,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-01-06,39,The North Face Men's Seymore Ski Pants,the_north_face,99,https://www.dickssportinggoods.com/p/the-north-face-mens-seymore-ski-pants-17tnommsymrpntxxxaoa/17tnommsymrpntxxxaoa,100% Polyamide(Nylon),防風機能,防水,透濕,,,,,,,,
men,Pants,2019-01-06,40,Nike Men's Dry Showtime Pants,nike,63.99,https://www.dickssportinggoods.com/p/nike-mens-dry-showtime-pants-18nikmmnkdryshwtmapb/18nikmmnkdryshwtmapb,Cotton Blended,單向導溼快乾,,,Polyester Blended,,,,,,,
men,Pants,2019-01-06,41,The North Face Men's Seymore Pants,the_north_face,99.00,https://www.dickssportinggoods.com/p/the-north-face-mens-seymore-pants-18tnommsymrpntxxxaoa/18tnommsymrpntxxxaoa,100% Polyamide(Nylon),透濕,防風機能,防水,,,,,,,,
men,Pants,2019-01-06,42,Walter Hagen Men's Rain Pants,walter_hagen,39.99,https://www.dickssportinggoods.com/p/walter-hagen-mens-rain-pants-16whgmhgnrnpntapo/16whgmhgnrnpntapo,100% Polyester,結構性透氣,防水,,,,,,,,,
men,Pants,2019-01-06,43,Carhartt Men's Rugged Flex Rigby Dungaree Pants,carhartt,44.99,https://www.dickssportinggoods.com/p/carhartt-mens-rugged-flex-rigby-dungaree-pants-17cttmrggdflxrgbyapba/17cttmrggdflxrgbyapba,Cotton Blended,,,,Spandex <= 10%,all/any Spandex,,,,,,
men,Pants,2019-01-06,44,Reebok Men's 24/7 Jersey Tapered Pants,reebok,29.99,https://www.dickssportinggoods.com/p/reebok-mens-24-7-jersey-tapered-pants-17rbkmjrsyjggrpntapb/17rbkmjrsyjggrpntapb,Spandex 11~20%,溼度管理,單向導溼快乾,,all/any Spandex,Polyester Blended,,,,,,
men,"Compression wear,Pants",2019-01-06,45,Reebok Men's Cold Weather Compression Pants,reebok,13.97,https://www.dickssportinggoods.com/p/reebok-mens-cold-weather-compression-pants-18rbkmcwctghtxxxxpcc/18rbkmcwctghtxxxxpcc,all/any Spandex,提升運動效能設計,,,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-01-13,1,"
Nike Men's Club Fleece Pants
",,45,https://www.dickssportinggoods.com/p/nike-mens-club-fleece-pants-16nikmnswpnthflccnfb/16nikmnswpnthflccnfb,Polyester Blended,刷毛布,保暖禦寒,,,,,,,,,
men,Pants,2019-01-13,2,"
Nike Men's Jersey Lightweight Joggers
",,34.99,https://www.dickssportinggoods.com/p/nike-mens-jersey-lightweight-joggers-16nikmnswjggrjrsyapb/16nikmnswjggrjrsyapb,Cotton Blended,,,,,,,,,,,
men,Pants,2019-01-13,3,"
adidas Men's Tiro 17 Soccer Pants
",,,https://www.dickssportinggoods.com/p/adidas-mens-tiro-17-soccer-pants-16adimtrpntxxxxxxasba/16adimtrpntxxxxxxasba,,結構性透氣,涼爽透氣,,,,,,,,,
men,Pants,2019-01-13,4,adidas Men's Post Game Fleece Tapered Pants,adidas,42.99,https://www.dickssportinggoods.com/p/18adimpstgmflctprafb/18adimpstgmflctprafb,,結構性透氣,刷毛布,,,,,,,,,
men,Pants,2019-01-13,5,Outdoor Gear Men's Peak Bib,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-peak-bib-16ogemmpkbbxxxxxxaoa/16ogemmpkbbxxxxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Pants,2019-01-13,6,"
adidas Men's Tiro 19 Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-training-pants-18adimtr19pntxxxxasb/18adimtr19pntxxxxasb,100% Polyester,涼爽透氣,蒸發性涼感,結構性透氣,,,,,,,,
men,Pants,2019-01-13,7,Nike Men's Sportswear Club Fleece Joggers,nike,44.99,https://www.dickssportinggoods.com/p/nike-mens-sportswear-club-fleece-joggers-16nikmnswjggrflccnfb/16nikmnswjggrflccnfb,Cotton Blended,刷毛布,保暖禦寒,,Polyester Blended,,,,,,,
men,Pants,2019-01-13,8,Under Armour Men's Vital Warm-Up Pants,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-vital-warm-up-pants-16uarmvtlwrmppntxapb/16uarmvtlwrmppntxapb,100% Polyester,涼爽透氣,單向導溼快乾,結構性透氣,,,,,,,,
men,Pants,2019-01-13,9,Outdoor Gear Men's Crest Pants,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-crest-pants-16ogemmcrstpntxxxaoa/16ogemmcrstpntxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Pants,2019-01-13,10,adidas Men's Post Game Fleece Jogger Pants,adidas,37.99,https://www.dickssportinggoods.com/p/adidas-mens-post-game-fleece-jogger-pants-18adimpstgmflcjggafb/18adimpstgmflcjggafb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-01-13,11,Nike Men's Flat Front Golf Pants,nike,59.99,https://www.dickssportinggoods.com/p/nike-mens-flat-front-golf-pants-16nikmnkfltfrntpnapb/16nikmnkfltfrntpnapb,all/any Spandex,單向導溼快乾,,,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-01-13,12,Reebok Men's Heather Cotton Fleece Jogger Pants,reebok,9.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-jogger-pants-18rbkmhtrcttnflcjapb/18rbkmhtrcttnflcjapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-01-13,13,Reebok Men's Cotton Fleece Jogger Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-jogger-pants-18rbkmcttnflcjggrapb/18rbkmcttnflcjggrapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Leggings & Tights,2019-01-13,14,"
Nike Men's Pro 3/4 Length Tights
",,25.97,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-tights-17nikmnp3qttghtxxapb/17nikmnp3qttghtxxapb,all/any Spandex,四面彈,提升運動效能設計,舒適伸展,Polyester Blended,Spandex <= 10%,舒適平滑縫合,,單向導溼快乾,,,
men,Pants,2019-01-13,15,adidas Men's Ultimate365 Golf Pants,adidas,59.99,https://www.dickssportinggoods.com/p/adidas-mens-ultimate365-golf-pants-16adimltmtpntblckapb/16adimltmtpntblckapb,Spandex 11~20%,涼爽透氣,單向導溼快乾,,all/any Spandex,Polyester Blended,,,,,,
men,Leggings & Tights,2019-01-13,16,Nike Men's Pro Tights,nike,31.99,https://www.dickssportinggoods.com/p/nike-mens-pro-tights-17nikmnptghtxxxxxapb/17nikmnptghtxxxxxapb,Polyester Blended,舒適伸展,單向導溼快乾,舒適平滑縫合,Spandex <= 10%,all/any Spandex,四面彈,,提升運動效能設計,,,
men,Pants,2019-01-13,17,Nike Men's Therma Training Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-therma-training-pants-18nikmmnkthrmpntxnfb/18nikmmnkthrmpntxnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-01-13,18,adidas Men's Team Issue Fleece Pants,adidas,34.98,https://www.dickssportinggoods.com/p/adidas-mens-team-issue-fleece-pants-18adimtmssflctprdafb/18adimtmssflctprdafb,100% Polyester,化纖素材,刷毛布,保暖禦寒,,,單向導溼快乾,,,,,
men,Pants,2019-01-13,19,Under Armour Men's Sportstyle Printed Joggers,under_armour,34.93,https://www.dickssportinggoods.com/p/under-armour-mens-sportstyle-printed-joggers-16uarmsprtstyljggapba/16uarmsprtstyljggapba,,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Pants,2019-01-13,20,Nike Men's Dry Tapered Fleece Pants,nike,26.97,https://www.dickssportinggoods.com/p/nike-mens-dry-tapered-fleece-pants-17nikmmnkdrypnttpnfba/17nikmmnkdrypnttpnfba,100% Polyester,刷毛布,舒適伸展,,,,,,,,,
men,Leggings & Tights,2019-01-13,21,McDavid Adult TEFLX 3/4 Length Tights,mcdavid,25.97,https://www.dickssportinggoods.com/p/mcdavid-adult-teflx-3-4-length-tights-17mcvatflx34tghtxbka/17mcvatflx34tghtxbka,Spandex 11~20%,,,,all/any Spandex,Polyamide(Nylon) Blended,,,,,,
men,Pants,2019-01-13,22,Under Armour Men's Armour Fleece Pants,under_armour,46.99,https://www.dickssportinggoods.com/p/under-armour-mens-armour-fleece-pants-18uarmfpntxxxxxxxapb/18uarmfpntxxxxxxxapb,100% Polyester,保暖禦寒,涼爽透氣,刷毛布,,,,,,,,
men,Pants,2019-01-13,23,Reebok Men's Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-straight-leg-pants-18rbkmcttnflcstrgapb/18rbkmcttnflcstrgapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-01-13,24,Reebok Men's Heather Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-straight-leg-pants-18rbkmhtrcttnflcsapb/18rbkmhtrcttnflcsapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-01-13,25,Nike Men's Therma Tapered Pants,nike,38.92,https://www.dickssportinggoods.com/p/nike-mens-therma-tapered-pants-18nikmmnkthrmpnttnfb/18nikmmnkthrmpnttnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-01-13,26,Under Armour Men's Rival Fleece Pants,under_armour,33.75,https://www.dickssportinggoods.com/p/under-armour-mens-rival-fleece-pants-18uarmrvlflcpntxxapb/18uarmrvlflcpntxxapb,Cotton Blended,單向導溼快乾,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-01-13,27,adidas Men's Tiro 17 Sweat Pants,adidas,25.97,https://www.dickssportinggoods.com/p/adidas-mens-tiro-17-sweat-pants-17adimtr17pntfrncasb/17adimtr17pntfrncasb,,蒸發性涼感,單向導溼快乾,,,,,,,,,
men,Pants,2019-01-13,28,"
Nike Men's Basketball Pants
",,24.97,https://www.dickssportinggoods.com/p/nike-mens-basketball-pants-17nikmmnkdrypntrvapb/17nikmmnkdrypntrvapb,100% Polyester,,,,,,,,,,,
men,Pants,2019-01-13,29,Reebok Men's Mesh Knit Pants,reebok,25,https://www.dickssportinggoods.com/p/reebok-mens-mesh-knit-pants-16rbkmmshtrnngpntapbx/16rbkmmshtrnngpntapbx,100% Polyester,結構性透氣,蒸發性涼感,單向導溼快乾,,,,,,,,
men,Pants,2019-01-13,30,Walter Hagen Men's Core Golf Pants,walter_hagen,80,https://www.dickssportinggoods.com/p/walter-hagen-mens-core-golf-pants-18whgmhgnpntxxxxxapb/18whgmhgnpntxxxxxapb,100% Polyester,涼爽透氣,抗紫外線,單向導溼快乾,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-01-13,31,Under Armour Men's ColdGear Compression Leggings,under_armour,50,https://www.dickssportinggoods.com/p/under-armour-mens-coldgear-compression-leggings-18uarmcglggngxxxxapb/18uarmcglggngxxxxapb,Spandex 11~20%,提升運動效能設計,刷毛布,,Polyester Blended,all/any Spandex,,,,,,
men,Pants,2019-01-13,32,Nike Men's Dry Regular Fleece Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-dry-regular-fleece-pants-17nikmmnkdrypntrgnfb/17nikmmnkdrypntrgnfb,100% Polyester,舒適伸展,刷毛布,,,,,,,,,
men,Pants,2019-01-13,33,"
Nike Men's Dry Woven Team Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/nike-mens-dry-woven-team-training-pants-18nikmmnkdrypnttmapb/18nikmmnkdrypnttmapb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,Pants,2019-01-13,34,Nike Men's Sportswear Optic Jogger Pants,nike,52.50,https://www.dickssportinggoods.com/p/nike-mens-sportswear-optic-jogger-pants-18nikmmnswjggrptcnfb/18nikmmnswjggrptcnfb,Polyester Blended,,,,Cotton Blended,,,,,,,
men,"Compression wear,Pants",2019-01-13,35,Reebok Men's Cold Weather Compression Pants,reebok,13.97,https://www.dickssportinggoods.com/p/reebok-mens-cold-weather-compression-pants-18rbkmcwctghtxxxxpcc/18rbkmcwctghtxxxxpcc,all/any Spandex,提升運動效能設計,,,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-01-13,36,Reebok Men's Performance Fleece Pant,reebok,15.97,https://www.dickssportinggoods.com/p/reebok-mens-performance-fleece-pant-18rbkmprfrmncflcpapb/18rbkmprfrmncflcpapb,100% Polyester,刷毛布,,,,,,,,,,
men,Pants,2019-01-13,37,The North Face Men's Seymore Pants,the_north_face,99.00,https://www.dickssportinggoods.com/p/the-north-face-mens-seymore-pants-18tnommsymrpntxxxaoa/18tnommsymrpntxxxaoa,100% Polyamide(Nylon),透濕,防風機能,防水,,,,,,,,
men,Pants,2019-01-13,38,Reebok Men's 24/7 Jersey Tapered Pants,reebok,29.99,https://www.dickssportinggoods.com/p/reebok-mens-24-7-jersey-tapered-pants-17rbkmjrsyjggrpntapb/17rbkmjrsyjggrpntapb,Spandex 11~20%,溼度管理,單向導溼快乾,,all/any Spandex,Polyester Blended,,,,,,
men,Pants,2019-01-13,39,Reebok Men's Heather Performance Fleece Pant,reebok,15.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-performance-fleece-pant-18rbkmprfrmncflcpapba/18rbkmprfrmncflcpapba,100% Polyester,刷毛布,,,,,,,,,,
men,Pants,2019-01-13,40,Champion Men's Big C Fleece Joggers,champion,17.97,https://www.dickssportinggoods.com/p/champion-mens-big-c-fleece-joggers-18chamflcsttchdbgapb/18chamflcsttchdbgapb,100% Cotton,環保訴求,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-01-13,41,Under Armour Men's Rival Fleece Jogger Pants,under_armour,42.99,https://www.dickssportinggoods.com/p/under-armour-mens-rival-fleece-jogger-pants-18uarmrvlflcjggrxapb/18uarmrvlflcjggrxapb,Cotton Blended,保暖禦寒,單向導溼快乾,刷毛布,Polyester Blended,,,,,,,
men,Pants,2019-01-13,42,Walter Hagen Men's Rain Pants,walter_hagen,39.99,https://www.dickssportinggoods.com/p/walter-hagen-mens-rain-pants-16whgmhgnrnpntapo/16whgmhgnrnpntapo,100% Polyester,結構性透氣,防水,,,,,,,,,
men,Pants,2019-01-13,43,Carhartt Men's Washed Twill Dungarees,carhartt,39.99,https://www.dickssportinggoods.com/p/carhartt-mens-washed-twill-dungarees-15cttawshdtwlldngapb/15cttawshdtwlldngapb,Cotton Blended,,,,100% Cotton,,,,,,,
men,Pants,2019-01-13,44,Carhartt Men's Rugged Flex Rigby Dungaree Pants,carhartt,44.99,https://www.dickssportinggoods.com/p/carhartt-mens-rugged-flex-rigby-dungaree-pants-17cttmrggdflxrgbyapba/17cttmrggdflxrgbyapba,Cotton Blended,,,,Spandex <= 10%,all/any Spandex,,,,,,
men,Pants,2019-01-13,45,Under Armour Men's Showdown Straight Golf Pants,under_armour,60.00,https://www.dickssportinggoods.com/p/under-armour-mens-showdown-straight-golf-pants-17uarmshwdwnstghtapb/17uarmshwdwnstghtapb,all/any Spandex,單向導溼快乾,,,Polyamide(Nylon) Blended,Polyester Blended,,Spandex <= 10%,,,,
men,Pants,2019-01-13,46,Nike Men's Therma Essential Pants,nike,75,https://www.dickssportinggoods.com/p/nike-mens-therma-essential-pants-18nikmmnkthrmpntsapb/18nikmmnkthrmpntsapb,Spandex 11~20%,保暖禦寒,,,all/any Spandex,Polyester Blended,,,,,,
men,Leggings & Tights,2019-01-13,47,Under Armour Men's HeatGear Armour 2.0 Leggings,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-heatgear-armour-2-0-leggings-16uarmhgrmr20lggnapb/16uarmhgrmr20lggnapb,,提升運動效能設計,抗菌功能,涼爽透氣,,,結構性透氣,,四面彈,單向導溼快乾,,
men,Pants,2019-01-20,1,"
Nike Men's Club Fleece Pants
",,45,https://www.dickssportinggoods.com/p/nike-mens-club-fleece-pants-16nikmnswpnthflccnfb/16nikmnswpnthflccnfb,Polyester Blended,刷毛布,保暖禦寒,,,,,,,,,
men,Pants,2019-01-20,2,Outdoor Gear Men's Peak Bib,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-peak-bib-16ogemmpkbbxxxxxxaoa/16ogemmpkbbxxxxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Pants,2019-01-20,3,"
Nike Men's Jersey Lightweight Joggers
",,34.99,https://www.dickssportinggoods.com/p/nike-mens-jersey-lightweight-joggers-16nikmnswjggrjrsyapb/16nikmnswjggrjrsyapb,Cotton Blended,,,,,,,,,,,
men,Pants,2019-01-20,4,Outdoor Gear Men's Crest Pants,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-crest-pants-16ogemmcrstpntxxxaoa/16ogemmcrstpntxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Pants,2019-01-20,5,"
adidas Men's Tiro 17 Soccer Pants
",,,https://www.dickssportinggoods.com/p/adidas-mens-tiro-17-soccer-pants-16adimtrpntxxxxxxasba/16adimtrpntxxxxxxasba,,結構性透氣,涼爽透氣,,,,,,,,,
men,Pants,2019-01-20,6,Nike Men's Sportswear Club Fleece Joggers,nike,44.99,https://www.dickssportinggoods.com/p/nike-mens-sportswear-club-fleece-joggers-16nikmnswjggrflccnfb/16nikmnswjggrflccnfb,Cotton Blended,刷毛布,保暖禦寒,,Polyester Blended,,,,,,,
men,Pants,2019-01-20,7,"
adidas Men's Tiro 19 Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-training-pants-18adimtr19pntxxxxasb/18adimtr19pntxxxxasb,100% Polyester,涼爽透氣,蒸發性涼感,結構性透氣,,,,,,,,
men,Pants,2019-01-20,8,Under Armour Men's Vital Warm-Up Pants,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-vital-warm-up-pants-16uarmvtlwrmppntxapb/16uarmvtlwrmppntxapb,100% Polyester,涼爽透氣,單向導溼快乾,結構性透氣,,,,,,,,
men,Pants,2019-01-20,9,adidas Men's Post Game Fleece Tapered Pants,adidas,42.99,https://www.dickssportinggoods.com/p/18adimpstgmflctprafb/18adimpstgmflctprafb,,結構性透氣,刷毛布,,,,,,,,,
men,Pants,2019-01-20,10,Reebok Men's Heather Cotton Fleece Jogger Pants,reebok,9.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-jogger-pants-18rbkmhtrcttnflcjapb/18rbkmhtrcttnflcjapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Leggings & Tights,2019-01-20,11,"
Nike Men's Pro 3/4 Length Tights
",,25.97,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-tights-17nikmnp3qttghtxxapb/17nikmnp3qttghtxxapb,all/any Spandex,四面彈,提升運動效能設計,舒適伸展,Polyester Blended,Spandex <= 10%,舒適平滑縫合,,單向導溼快乾,,,
men,Pants,2019-01-20,12,Reebok Men's Cotton Fleece Jogger Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-jogger-pants-18rbkmcttnflcjggrapb/18rbkmcttnflcjggrapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Leggings & Tights,2019-01-20,13,Nike Men's Pro Tights,nike,31.99,https://www.dickssportinggoods.com/p/nike-mens-pro-tights-17nikmnptghtxxxxxapb/17nikmnptghtxxxxxapb,Polyester Blended,舒適伸展,單向導溼快乾,舒適平滑縫合,Spandex <= 10%,all/any Spandex,四面彈,,提升運動效能設計,,,
men,Pants,2019-01-20,14,Nike Men's Flat Front Golf Pants,nike,59.99,https://www.dickssportinggoods.com/p/nike-mens-flat-front-golf-pants-16nikmnkfltfrntpnapb/16nikmnkfltfrntpnapb,all/any Spandex,單向導溼快乾,,,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-01-20,15,Nike Men's Therma Training Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-therma-training-pants-18nikmmnkthrmpntxnfb/18nikmmnkthrmpntxnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-01-20,16,adidas Men's Ultimate365 Golf Pants,adidas,59.99,https://www.dickssportinggoods.com/p/adidas-mens-ultimate365-golf-pants-16adimltmtpntblckapb/16adimltmtpntblckapb,Spandex 11~20%,涼爽透氣,單向導溼快乾,,all/any Spandex,Polyester Blended,,,,,,
men,Pants,2019-01-20,17,Under Armour Men's Sportstyle Joggers,under_armour,59.99,https://www.dickssportinggoods.com/p/under-armour-mens-sportstyle-joggers-16uarmsprtstyljggapba/16uarmsprtstyljggapba,,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Pants,2019-01-20,18,Nike Men's Dry Tapered Fleece Pants,nike,26.97,https://www.dickssportinggoods.com/p/nike-mens-dry-tapered-fleece-pants-17nikmmnkdrypnttpnfba/17nikmmnkdrypnttpnfba,100% Polyester,刷毛布,舒適伸展,,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-01-20,19,Under Armour Men's ColdGear Compression Leggings,under_armour,50,https://www.dickssportinggoods.com/p/under-armour-mens-coldgear-compression-leggings-18uarmcglggngxxxxapb/18uarmcglggngxxxxapb,Spandex 11~20%,提升運動效能設計,刷毛布,,Polyester Blended,all/any Spandex,,,,,,
men,Pants,2019-01-20,20,Under Armour Men's Armour Fleece Pants,under_armour,46.99,https://www.dickssportinggoods.com/p/under-armour-mens-armour-fleece-pants-18uarmfpntxxxxxxxapb/18uarmfpntxxxxxxxapb,100% Polyester,保暖禦寒,涼爽透氣,刷毛布,,,,,,,,
men,Pants,2019-01-20,21,adidas Men's Post Game Fleece Jogger Pants,adidas,37.99,https://www.dickssportinggoods.com/p/adidas-mens-post-game-fleece-jogger-pants-18adimpstgmflcjggafb/18adimpstgmflcjggafb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Leggings & Tights,2019-01-20,22,Under Armour Men's HeatGear ? Length Leggings 2.0,under_armour,13.97,https://www.dickssportinggoods.com/p/under-armour-mens-heatgear-3-4-length-leggings-2-0-18uarmhgrmr2034lgapb/18uarmhgrmr2034lgapb,all/any Spandex,蒸發性涼感,提升運動效能設計,涼爽透氣,Polyamide(Nylon) Blended,Polyester Blended,結構性透氣,Spandex <= 10%,四面彈,單向導溼快乾,抗菌功能,
men,Pants,2019-01-20,23,Nike Men's Therma Tapered Pants,nike,38.92,https://www.dickssportinggoods.com/p/nike-mens-therma-tapered-pants-18nikmmnkthrmpnttnfb/18nikmmnkthrmpnttnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-01-20,24,adidas Men's Team Issue Fleece Pants,adidas,34.98,https://www.dickssportinggoods.com/p/adidas-mens-team-issue-fleece-pants-18adimtmssflctprdafb/18adimtmssflctprdafb,100% Polyester,化纖素材,刷毛布,保暖禦寒,,,單向導溼快乾,,,,,
men,Pants,2019-01-20,25,Reebok Men's 24/7 Jersey Tapered Pants,reebok,29.99,https://www.dickssportinggoods.com/p/reebok-mens-24-7-jersey-tapered-pants-17rbkmjrsyjggrpntapb/17rbkmjrsyjggrpntapb,Spandex 11~20%,溼度管理,單向導溼快乾,,all/any Spandex,Polyester Blended,,,,,,
